;ISMT-III;(USMC)M7-Variant M4/M16 RCO Scope [TA31RCOM855];;932316;TA31RCOM855;;;;;;;;;;1045;1045 on BFI510259
;ISMT-III;(USMC)M7-Variant M4/M16 RCO Scope [TA31RCOM855];;932395;TA31RCOM855;;;;;;;;;;1045;1045 on BFI504234
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;BER456169;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;BER459702;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;H28936Z;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9127737;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9171178;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9171745;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9172568;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Beretta Pistol BlueFire [1024899];;M9175833;1024899;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001646;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001853;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001891;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9001897;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9002139;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9002349;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9003185;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9003701;1024915;;;;;;;;;;1045;6708C3 Bad Reg non-repairable
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9006332;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M9006417;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M9 Magazines BlueFire [1024915];;M91000211;1024915;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;035;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;062;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;095;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;169;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;197;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;287;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;314;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;344;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;345;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK153 SMAW Rocket Launcher [1009288];;349;1009288;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK19 Grenade Launcher [1009290];;714;1009290;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK19 Grenade Launcher [1009290];;752;1009290;;;;;;;;;;1045;1045
;ISMT-III;(USMC) MK19 Grenade Launcher [1009290];;796;1009290;;;;;;;;;;1045;1045
;ISMT-III;(USMC) Projector, Epson Powerlite (D6155W);;PFMF370055L;D6155W;;;;;;;;;;1045;Bay 6 SPARE
;ISMT-III;(USMC) Projector, Epson Powerlite (D6155W);;PFMF380003L;D6155W;;;;;;;;;;1045;1045 Front Room
;ISMT-III;(USMC) Projector, Epson Powerlite (D6155W);;PFMF380005L;D6155W;;;;;;;;;;1045;1045 Back room middle
;ISMT-III;(USMC) Projector, Epson Powerlite (D6155W);;PFMF380019L;D6155W;;;;;;;;;;1045;1045 Back Room 3rd set
;ISMT-III;(USMC) Projector, Epson Powerlite (D6155W);;PFMF380026L;D6155W;;;;;;;;;;1045;1045 Back Room 1st Set
;ISMT-III;(USMC) PSC/ICS Combo, New XP System, Black (1021044-28);;A086189;1021044-28;;;;;;;;;;1045;1045 Back Room #2
;ISMT-III;(USMC) PSC/ICS Combo, New XP System, Black (1021044-28);;A086302;1021044-28;;;;;;;;;;1045;1045 Back Room #1
;ISMT-III;(USMC) PSC/ICS Combo, New XP System, Black (1021044-28);;A086454;1021044-28;;;;;;;;;;1045;1045 Back Room #3
;ISMT-III;(USMC) PSC/ICS Combo, New XP System, Black (1021044-28);;A086665;1021044-28;;;;;;;;;;1045;1045 Front Room
;ISMT-III;(USMC) Rack Assembly for PSC/ICS Combo (8000240-15) (Metal);;05176;8000240-15;;;;;;;;;;1045;1045 Front Room
;ISMT-III;(USMC) Rack Assembly for PSC/ICS Combo (8000240-15) (PLASTIC);;05053;8000240-15;;;;;;;;;;1045;1045 Back Room 1st Set
;ISMT-III;(USMC) Rack Assembly for PSC/ICS Combo (8000240-15) (PLASTIC);;05064;8000240-15;;;;;;;;;;1045;1045 Back Room Middle
;ISMT-III;(USMC) Rack Assembly for PSC/ICS Combo (8000240-15) (PLASTIC);;05073;8000240-15;;;;;;;;;;1045;1045 3rd Back room
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI467640;1024515-07;;;;;;;;;;1045;1045 w/RCO 931970 (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI467677;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI468240;1024515-07;;;;;;;;;;1045;1045 w/RCO 932121 (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI468255;1024515-07;;;;;;;;;;1045;1045 RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI475351;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI504070;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI510163;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI510203;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI510259;1024515-07;;;;;;;;;;1045;1045 w/RCO (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI510262;1024515-07;;;;;;;;;;1045;1045 w/RCO 373976 (Old ckt board)
;ISMT-III;(USMC) SRS/M16A4 Rifle BlueFire [1024515-07];;*BFI677885;1024515-07;;;;;;;;;;1045;1045 w/RCO 373977 (Old ckt board)
;ISMT-III;(USMC) Trunk Line 2-position (1006210-01);;A042329;1006210-01;;;;;;;;;;1045;1045 Back room Set 1
;ISMT-III;(USMC) Trunk Line 2-position (1006210-01);;A042877;1006210-01;;;;;;;;;;1045;1045 Back Room 3rd set
;ISMT-III;(USMC) Trunk Line 2-position (1006210-01);;A043499;1006210-01;;;;;;;;;;1045;1045
;ISMT-III;(USMC) Trunk Line 2-position (1006210-01);;A047292;1006210-01;;;;;;;;;;1045;1045 Back Room 2nd set
;ISMT-III;(USMC) UPS (Uninterruptible Power Supply) APC ;;4B0835P59989;;;;;;;;;;;1045;1045 Front Room
;ISMT-III;(USMC) UPS (Uninterruptible Power Supply) APC ;;4B0835P59990;;;;;;;;;;;1045;1045 Back Room
;ISMT-III;(USMC) UPS (Uninterruptible Power Supply) APC ;;4B0835P59997;;;;;;;;;;;1045;1045 Back Room
;ISMT-III;(USMC) UPS (Uninterruptible Power Supply) APC ;;QB0144322118;;;;;;;;;;;1045;1045 Front Room
;ISMT-III;(USMC) Weapon Rack, Green 61 (UWRC4261);;ISMTGRN61WPN001;UWRC4261;;;;;;;;;;1045;1045
